player_name,pos,Draft Capital,birth_date,breakout_age,Year1,Age1,DOM1,DOM+1,PDOM1,PDOM+1,RDOM1,RDOM+1,Speed1,BMI1,YPC1,YCO/A1,MTF/A1,Break%1,elu1,Year2,Age2,DOM2,DOM+2,PDOM2,PDOM+2,RDOM2,RDOM+2,Speed2,BMI2,YPC2,YCO/A2,MTF/A2,Break%2,elu2,Year3,Age3,DOM3,DOM+3,PDOM3,PDOM+3,RDOM3,RDOM+3,Speed3,BMI3,YPC3,YCO/A3,MTF/A3,Break%3,elu3,Year4,Age4,DOM4,DOM+4,PDOM4,PDOM+4,RDOM4,RDOM+4,Speed4,BMI4,YPC4,YCO/A4,MTF/A4,Break%4,birthday_parsed,birthdate_source_url
Keenan Reynolds,RB,6.0,1993-12-13,21.72,2012.0,18.72,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2013.0,19.72,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2014.0,20.72,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2015.0,21.72,1.87,1.589,0.914,0.777,0.0,0.0,,,,,,,1993-12-13,https://www.pro-football-reference.com/players/R/ReynKe00.htm
Keilan Robinson,RB,5.0,2000-02-16,,2019.0,19.54,0.049,0.049,0.0,0.0,0.0,0.0,,,,,,,,2021.0,21.54,0.011,0.01,0.0,0.0,0.0,0.0,,,,,,,,2021.0,21.54,0.111,0.106,0.0,0.0,0.0,0.0,,,,,,,,2022.0,22.54,0.103,0.098,0.0,0.0,0.0,0.0,,,,,,,2000-02-16,https://www.pro-football-reference.com/players/R/RobiKe03.htm
Keith Marshall,RB,7.0,1956-06-05,56.24,2012.0,56.24,0.025,0.025,0.0,0.0,0.0,0.0,,,,,,,,2012.0,56.24,0.203,0.203,0.0,0.0,0.0,0.0,,,,,,,,2013.0,57.24,0.046,0.046,0.0,0.0,0.0,0.0,,,,,,,,2013.0,57.24,0.03,0.03,0.0,0.0,0.0,0.0,,,,,,,1956-06-05,https://en.wikipedia.org/wiki/Keith_Marshall_(musician)
Kelvin Taylor,RB,6.0,1993-09-28,19.93,2013.0,19.93,0.306,0.306,0.0,0.0,0.0,0.0,,,,,,,,2013.0,19.93,0.009,0.009,0.0,0.0,0.0,0.0,,,,,,,,2014.0,20.93,0.298,0.298,0.0,0.0,0.0,0.0,,,,,,,,2014.0,20.93,-0.002,-0.002,0.0,0.0,0.0,0.0,,,,,,,1993-09-28,https://en.wikipedia.org/wiki/Kelvin_Taylor
Kendall Hunter,RB,4.0,1988-09-16,19.96,2007.0,18.96,0.041,0.039,0.0,0.0,0.0,0.0,,,,,,,,2007.0,18.96,0.187,0.178,0.0,0.0,0.0,0.0,,,,,,,,2008.0,19.96,0.051,0.049,0.0,0.0,0.0,0.0,,,,,,,,2008.0,19.96,0.567,0.539,0.0,0.0,0.0,0.0,,,,,,,1988-09-16,https://www.pro-football-reference.com/players/H/HuntKe00.htm
Kendre Miller,RB,3.0,2002-06-11,19.23,2020.0,18.23,0.19,0.18,0.0,0.0,0.0,0.0,,,,,,,,2020.0,18.23,-0.001,-0.001,0.0,0.0,0.0,0.0,,,,,,,,2021.0,19.23,0.047,0.044,0.0,0.0,0.0,0.0,,,,,,,,2021.0,19.23,0.293,0.278,0.0,0.0,0.0,0.0,,,,,,,2002-06-11,https://www.pro-football-reference.com/players/M/MillKe01.htm
Kene Nwangwu,RB,4.0,1998-02-09,,2016.0,18.56,0.021,0.02,0.0,0.0,0.0,0.0,,,,,,,,2016.0,18.56,0.003,0.002,0.0,0.0,0.0,0.0,,,,,,,,2018.0,20.56,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,,2018.0,20.56,0.025,0.024,0.0,0.0,0.0,0.0,,,,,,,1998-02-09,https://www.pro-football-reference.com/players/N/NwanKe00.htm
Kenjon Barner,RB,6.0,1989-04-28,,2009.0,20.34,0.172,0.103,0.0,0.0,0.0,0.0,,,,,,,,2009.0,20.34,0.006,0.004,0.0,0.0,0.0,0.0,,,,,,,,2010.0,21.34,0.183,0.11,0.0,0.0,0.0,0.0,,,,,,,,2010.0,21.34,0.051,0.031,0.0,0.0,0.0,0.0,,,,,,,1989-04-28,https://www.pro-football-reference.com/players/B/BarnKe00.htm
Kenneth Darby,RB,7.0,1982-12-26,22.68,2003.0,20.68,0.037,0.037,0.0,0.0,0.0,0.0,,,,,,,,2003.0,20.68,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,2004.0,21.68,0.067,0.067,0.0,0.0,0.0,0.0,,,,,,,,2005.0,22.68,0.333,0.333,0.0,0.0,0.0,0.0,,,,,,,1982-12-26,https://www.pro-football-reference.com/players/D/DarbKe00.htm
Kenneth Dixon,RB,4.0,1994-01-21,19.61,2012.0,18.61,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2012.0,18.61,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2013.0,19.61,0.385,0.27,0.0,0.0,0.0,0.0,,,,,,,,2013.0,19.61,0.067,0.047,0.0,0.0,0.0,0.0,,,,,,,1994-01-21,https://www.pro-football-reference.com/players/D/DixoKe00.htm
Kenneth Gainwell,RB,5.0,1999-03-14,20.47,2018.0,19.47,0.008,0.006,0.0,0.0,0.0,0.0,,,,,,,,2018.0,19.47,0.031,0.027,0.0,0.0,0.0,0.0,,,,,,,,2019.0,20.47,0.372,0.316,0.0,0.0,0.0,0.0,,,,,,,,2019.0,20.47,0.118,0.101,0.0,0.0,0.0,0.0,,,,,,,1999-03-14,https://www.pro-football-reference.com/players/G/GainKe00.htm
Kenneth Walker III,RB,2.0,2000-10-20,,2014.0,13.86,0.061,0.058,0.0,0.0,0.0,0.0,,,,,,,,2015.0,14.86,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,2015.0,14.86,0.052,0.05,0.0,0.0,0.0,0.0,,,,,,,,2016.0,15.87,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,2000-10-20,https://www.pro-football-reference.com/players/W/WalkKe00.htm
Kenny Hilliard,RB,7.0,1991-10-03,19.91,2011.0,19.91,0.027,0.027,0.0,0.0,0.0,0.0,,,,,,,,2011.0,19.91,0.269,0.269,0.0,0.0,0.0,0.0,,,,,,,,2012.0,20.91,0.004,0.004,0.0,0.0,0.0,0.0,,,,,,,,2012.0,20.91,0.339,0.339,0.0,0.0,0.0,0.0,,,,,,,1991-10-03,https://en.wikipedia.org/wiki/Kenny_Hilliard
Kenny Irons,RB,2.0,1983-09-15,,2002.0,18.96,0.067,0.067,0.0,0.0,0.0,0.0,,,,,,,,2002.0,18.96,0.055,0.055,0.0,0.0,0.0,0.0,,,,,,,,2003.0,19.96,0.053,0.053,0.0,0.0,0.0,0.0,,,,,,,,2003.0,19.96,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,1983-09-15,https://en.wikipedia.org/wiki/Kenny_Irons
Kenny McIntosh,RB,7.0,2000-03-03,,2019.0,19.5,0.066,0.066,0.0,0.0,0.0,0.0,,,,,,,,2019.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2020.0,20.5,0.077,0.077,0.0,0.0,0.0,0.0,,,,,,,,2020.0,20.5,0.022,0.022,0.0,0.0,0.0,0.0,,,,,,,2000-03-03,https://www.pro-football-reference.com/players/M/McInKe00.htm
Kenyan Drake,RB,3.0,1994-01-26,19.6,2012.0,18.6,0.127,0.127,0.0,0.0,0.0,0.0,,,,,,,,2013.0,19.6,0.241,0.241,0.0,0.0,0.0,0.0,,,,,,,,2013.0,19.6,0.038,0.038,0.0,0.0,0.0,0.0,,,,,,,,2014.0,20.6,0.077,0.077,0.0,0.0,0.0,0.0,,,,,,,1994-01-26,https://www.pro-football-reference.com/players/D/DrakKe00.htm
Kerrith Whyte Jr,RB,7.0,1996-10-31,,2010.0,13.83,0.002,0.001,0.0,0.0,0.0,0.0,,,,,,,,2012.0,15.84,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-10-31,https://www.pro-football-reference.com/players/W/WhytKe00.htm
Kerryon Johnson,RB,2.0,1997-06-30,19.17,2015.0,18.17,0.182,0.182,0.0,0.0,0.0,0.0,,,,,,,,2015.0,18.17,0.035,0.035,0.0,0.0,0.0,0.0,,,,,,,,2016.0,19.17,0.661,0.661,0.044,0.044,0.0,0.0,,,,,,,,2016.0,19.17,0.028,0.028,0.044,0.044,0.0,0.0,,,,,,,1997-06-30,https://www.pro-football-reference.com/players/J/JohnKe06.htm
Kerwynn Williams,RB,7.0,1991-06-09,,2009.0,18.23,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2010.0,19.23,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2010.0,19.23,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2011.0,20.23,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1991-06-09,https://www.pro-football-reference.com/players/W/WillKe05.htm
Kevan Barlow,RB,3.0,1979-01-07,,2000.0,21.65,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2000.0,21.65,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979-01-07,https://www.pro-football-reference.com/players/B/BarlKe00.htm
Kevin Harris,RB,6.0,2000-11-17,5.79,2006.0,5.79,0.362,0.344,0.0,0.0,0.0,0.0,,,,,,,,2006.0,5.79,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,2007.0,6.79,0.043,0.041,0.0,0.0,0.0,0.0,,,,,,,,2007.0,6.79,0.012,0.011,0.0,0.0,0.0,0.0,,,,,,,2000-11-17,https://www.pro-football-reference.com/players/H/HarrKe01.htm
Kevin Jones,RB,1.0,1982-08-21,,2001.0,19.03,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2001.0,19.03,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2002.0,20.03,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2002.0,20.03,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1982-08-21,https://www.pro-football-reference.com/players/J/JoneKe02.htm
Kevin Smith,RB,3.0,1986-12-17,18.71,2005.0,18.71,0.381,0.267,0.023,0.016,0.0,0.0,,,,,,,,2005.0,18.71,0.007,0.005,0.023,0.016,0.0,0.0,,,,,,,,2006.0,19.71,0.416,0.292,0.0,0.0,0.0,0.0,,,,,,,,2006.0,19.71,0.028,0.02,0.0,0.0,0.0,0.0,,,,,,,1986-12-17,https://www.pro-football-reference.com/players/S/SmitKe02.htm
Khalfani Muhammad,RB,7.0,1994-09-26,,2013.0,18.93,0.147,0.14,0.0,0.0,0.0,0.0,,,,,,,,2013.0,18.93,0.046,0.044,0.0,0.0,0.0,0.0,,,,,,,,2014.0,19.93,0.08,0.076,0.0,0.0,0.0,0.0,,,,,,,,2014.0,19.93,0.008,0.007,0.0,0.0,0.0,0.0,,,,,,,1994-09-26,https://en.wikipedia.org/wiki/Khalfani_Muhammad
Khalil Herbert,RB,6.0,1998-04-21,19.36,2016.0,18.37,0.127,0.12,0.0,0.0,0.0,0.0,,,,,,,,2016.0,18.37,0.007,0.006,0.0,0.0,0.0,0.0,,,,,,,,2017.0,19.36,0.007,0.007,0.0,0.0,0.0,0.0,,,,,,,,2017.0,19.36,0.265,0.252,0.0,0.0,0.0,0.0,,,,,,,1998-04-21,https://www.pro-football-reference.com/players/H/HerbKh00.htm
Kiero Small,RB,7.0,1989-05-01,,2011.0,22.34,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,2011.0,22.34,0.019,0.019,0.0,0.0,0.0,0.0,,,,,,,,2013.0,24.34,0.142,0.142,0.0,0.0,0.0,0.0,,,,,,,,2013.0,24.34,0.069,0.069,0.0,0.0,0.0,0.0,,,,,,,1989-05-01,https://www.pro-football-reference.com/players/S/SmalKi00.htm
Kimani Vidal,RB,6.0,2001-08-28,20.01,2020.0,19.01,0.172,0.131,0.0,0.0,0.0,0.0,,,,,,,,2020.0,19.01,0.035,0.027,0.0,0.0,0.0,0.0,,,,,,,,2021.0,20.01,0.023,0.018,0.0,0.0,0.0,0.0,,,,,,,,2021.0,20.01,0.289,0.22,0.0,0.0,0.0,0.0,,,,,,,2001-08-28,https://www.pro-football-reference.com/players/V/VidaKi00.htm
Knile Davis,RB,3.0,1991-10-05,18.91,2009.0,17.91,0.084,0.084,0.0,0.0,0.0,0.0,,,,,,,,2009.0,17.91,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,2010.0,18.91,0.333,0.333,0.0,0.0,0.0,0.0,,,,,,,,2010.0,18.91,0.03,0.03,0.0,0.0,0.0,0.0,,,,,,,1991-10-05,https://www.pro-football-reference.com/players/D/DaviKn00.htm
Knowshon Moreno,RB,1.0,1987-07-16,20.13,2007.0,20.13,0.049,0.049,0.0,0.0,0.0,0.0,,,,,,,,2007.0,20.13,0.609,0.609,0.0,0.0,0.0,0.0,,,,,,,,2008.0,21.13,0.091,0.091,0.0,0.0,0.0,0.0,,,,,,,,2008.0,21.13,0.49,0.49,0.0,0.0,0.0,0.0,,,,,,,1987-07-16,https://www.pro-football-reference.com/players/M/MoreKn00.htm
Kolby Smith,RB,5.0,1984-12-15,,2003.0,18.71,0.044,0.031,0.0,0.0,0.0,0.0,,,,,,,,2003.0,18.71,0.008,0.005,0.0,0.0,0.0,0.0,,,,,,,,2004.0,19.71,0.035,0.025,0.0,0.0,0.0,0.0,,,,,,,,2005.0,20.71,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1984-12-15,https://www.pro-football-reference.com/players/S/SmitKo00.htm
Kyle Johnson,RB,5.0,1978-12-15,,2000.0,21.71,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2000.0,21.71,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2001.0,22.71,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2001.0,22.71,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1978-12-15,https://www.pro-football-reference.com/players/J/JohnKy00.htm
Kyle Juszczyk,RB,4.0,1991-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-04-23,https://www.pro-football-reference.com/players/J/JuszKy00.htm
Kyle Monangai,RB,7.0,2002-06-06,19.24,2021.0,19.24,0.015,0.015,0.0,0.0,0.0,0.0,,,,,,,,2021.0,19.24,0.275,0.275,0.0,0.0,0.0,0.0,,,,,,,,2022.0,20.24,0.008,0.008,0.0,0.0,0.0,0.0,,,,,,,,2022.0,20.24,0.211,0.211,0.0,0.0,0.0,0.0,,,,,,,2002-06-06,https://www.pro-football-reference.com/players/M/MonaKy00.htm
Kylin Hill,RB,7.0,1998-08-18,20.04,2017.0,19.04,0.009,0.009,0.0,0.0,0.0,0.0,,,,,,,,2017.0,19.04,0.149,0.149,0.0,0.0,0.0,0.0,,,,,,,,2018.0,20.04,0.13,0.13,0.0,0.0,0.0,0.0,,,,,,,,2018.0,20.04,0.253,0.253,0.0,0.0,0.0,0.0,,,,,,,1998-08-18,https://www.pro-football-reference.com/players/H/HillKy00.htm
Kyren Williams,RB,5.0,2000-08-26,20.02,2019.0,19.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2019.0,19.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2020.0,20.02,0.631,0.599,0.0,0.0,0.0,0.0,,,,,,,,2020.0,20.02,0.088,0.084,0.0,0.0,0.0,0.0,,,,,,,2000-08-26,https://www.pro-football-reference.com/players/W/WillKy02.htm
La'Mical Perine,RB,4.0,1998-01-30,19.59,2016.0,18.59,0.103,0.103,0.0,0.0,0.0,0.0,,,,,,,,2016.0,18.59,0.056,0.056,0.0,0.0,0.0,0.0,,,,,,,,2017.0,19.59,0.071,0.071,0.0,0.0,0.0,0.0,,,,,,,,2017.0,19.59,0.542,0.542,0.0,0.0,0.0,0.0,,,,,,,1998-01-30,https://www.pro-football-reference.com/players/P/PeriLa00.htm
LaBrandon Toefield,RB,4.0,1980-09-24,19.94,2000.0,19.94,0.231,0.231,0.0,0.0,0.0,0.0,,,,,,,,2000.0,19.94,0.008,0.008,0.0,0.0,0.0,0.0,,,,,,,,2001.0,20.94,0.021,0.021,-0.0,-0.0,0.0,0.0,,,,,,,,2001.0,20.94,0.666,0.666,-0.0,-0.0,0.0,0.0,,,,,,,1980-09-24,https://www.pro-football-reference.com/players/T/ToefLa00.htm
LaDainian Tomlinson HOF,RB,1.0,1979-06-23,,2000.0,21.19,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2000.0,21.19,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979-06-23,https://en.wikipedia.org/wiki/LaDainian_Tomlinson
LaMichael James,RB,2.0,1989-10-22,19.86,2009.0,19.86,0.767,0.46,0.0,0.0,0.0,0.0,,,,,,,,2009.0,19.86,0.036,0.022,0.0,0.0,0.0,0.0,,,,,,,,2010.0,20.86,0.611,0.367,0.0,0.0,0.0,0.0,,,,,,,,2010.0,20.86,0.081,0.049,0.0,0.0,0.0,0.0,,,,,,,1989-10-22,https://www.pro-football-reference.com/players/J/JameLa00.htm
LaMont Jordan,RB,2.0,1978-11-11,21.81,2000.0,21.81,0.698,0.663,-0.001,-0.001,0.0,0.0,,,,,,,,2000.0,21.81,0.062,0.059,-0.001,-0.001,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-11-11,https://www.pro-football-reference.com/players/J/JordLa00.htm
LaRod Stephens-Howling,RB,7.0,1987-04-26,,2005.0,18.35,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2005.0,18.35,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2006.0,19.35,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2006.0,19.35,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1987-04-26,https://en.wikipedia.org/wiki/LaRod_Stephens-Howling
Lache Seastrunk,RB,6.0,1991-07-29,21.1,2012.0,21.1,0.027,0.025,0.0,0.0,0.0,0.0,,,,,,,,2012.0,21.1,0.217,0.206,0.0,0.0,0.0,0.0,,,,,,,,2013.0,22.09,0.283,0.269,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1991-07-29,https://en.wikipedia.org/wiki/Lache_Seastrunk
Ladell Betts,RB,2.0,1979-08-27,21.02,2000.0,21.02,0.367,0.367,0.0,0.0,0.0,0.0,,,,,,,,2000.0,21.02,0.022,0.022,0.0,0.0,0.0,0.0,,,,,,,,2001.0,22.02,0.051,0.051,0.0,0.0,0.0,0.0,,,,,,,,2001.0,22.02,0.465,0.465,0.0,0.0,0.0,0.0,,,,,,,1979-08-27,https://www.pro-football-reference.com/players/B/BettLa00.htm
Lamar Gordon,RB,3.0,1980-01-07,34.65,2014.0,34.65,0.503,0.382,0.851,0.647,0.0,0.0,,,,,,,,2015.0,35.65,0.981,0.746,0.716,0.544,0.0,0.0,,,,,,,,2016.0,36.65,0.402,0.306,0.518,0.394,0.0,0.0,,,,,,,,2017.0,37.65,0.24,0.183,0.39,0.297,0.0,0.0,,,,,,,1980-01-07,https://www.pro-football-reference.com/players/G/GordLa00.htm
Lamar Miller,RB,4.0,1991-04-25,19.35,2010.0,19.35,0.247,0.235,0.0,0.0,0.0,0.0,,,,,,,,2010.0,19.35,0.015,0.015,0.0,0.0,0.0,0.0,,,,,,,,2011.0,20.35,0.039,0.037,0.0,0.0,0.0,0.0,,,,,,,,2011.0,20.35,0.443,0.421,0.0,0.0,0.0,0.0,,,,,,,1991-04-25,https://www.pro-football-reference.com/players/M/MillLa01.htm
Larry Johnson,RB,1.0,1979-11-19,,2000.0,20.79,0.181,0.181,0.0,0.0,0.0,0.0,,,,,,,,2000.0,20.79,0.061,0.061,0.0,0.0,0.0,0.0,,,,,,,,2001.0,21.79,0.104,0.104,0.0,0.0,0.0,0.0,,,,,,,,2001.0,21.79,0.145,0.145,0.0,0.0,0.0,0.0,,,,,,,1979-11-19,https://www.pro-football-reference.com/players/J/JohnLa00.htm
Larry Ned,RB,6.0,1978-08-23,22.03,2000.0,22.03,0.5,0.38,0.0,0.0,0.0,0.0,,,,,,,,2000.0,22.03,0.005,0.003,0.0,0.0,0.0,0.0,,,,,,,,2001.0,23.03,0.036,0.027,0.0,0.0,0.0,0.0,,,,,,,,2001.0,23.03,1.902,1.445,0.0,0.0,0.0,0.0,,,,,,,1978-08-23,https://www.pro-football-reference.com/players/N/NedxLa00.htm
Larry Rountree,RB,6.0,1999-02-13,19.55,2017.0,18.55,0.007,0.007,0.0,0.0,0.0,0.0,,,,,,,,2017.0,18.55,0.156,0.156,0.0,0.0,0.0,0.0,,,,,,,,2018.0,19.55,0.009,0.009,0.0,0.0,0.0,0.0,,,,,,,,2018.0,19.55,0.364,0.364,0.0,0.0,0.0,0.0,,,,,,,1999-02-13,https://www.pro-football-reference.com/players/R/RounLa00.htm
Latavius Murray,RB,6.0,1990-01-18,20.62,2008.0,18.62,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,2008.0,18.62,0.172,0.121,0.0,0.0,0.0,0.0,,,,,,,,2010.0,20.62,0.466,0.326,0.0,0.0,0.0,0.0,,,,,,,,2010.0,20.62,0.04,0.028,0.0,0.0,0.0,0.0,,,,,,,1990-01-18,https://www.pro-football-reference.com/players/M/MurrLa00.htm
Laurence Maroney,RB,1.0,1985-02-05,18.57,2003.0,18.57,0.488,0.488,0.0,0.0,0.0,0.0,,,,,,,,2003.0,18.57,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,,2004.0,19.57,0.004,0.004,0.0,0.0,0.0,0.0,,,,,,,,2005.0,20.57,0.525,0.525,0.0,0.0,0.0,0.0,,,,,,,1985-02-05,https://www.pro-football-reference.com/players/M/MaroLa00.htm
Lawrence Vickers,RB,6.0,1983-05-08,,2002.0,19.32,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,,2002.0,19.32,0.006,0.006,0.0,0.0,0.0,0.0,,,,,,,,2003.0,20.32,0.033,0.032,0.0,0.0,0.0,0.0,,,,,,,,2003.0,20.32,0.037,0.035,0.0,0.0,0.0,0.0,,,,,,,1983-05-08,https://www.pro-football-reference.com/players/V/VickLa00.htm
Le'Ron McClain,RB,4.0,1984-12-27,,2003.0,18.68,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2003.0,18.68,0.007,0.007,0.0,0.0,0.0,0.0,,,,,,,,2004.0,19.68,0.153,0.153,0.0,0.0,0.0,0.0,,,,,,,,2005.0,20.68,0.008,0.008,0.0,0.0,0.0,0.0,,,,,,,1984-12-27,https://www.pro-football-reference.com/players/M/McClLe00.htm
Le'Veon Bell,RB,2.0,1992-02-18,18.54,2010.0,18.54,0.272,0.272,0.0,0.0,0.0,0.0,,,,,,,,2010.0,18.54,0.016,0.016,0.0,0.0,0.0,0.0,,,,,,,,2011.0,19.53,0.038,0.038,0.0,0.0,0.0,0.0,,,,,,,,2011.0,19.53,0.384,0.384,0.0,0.0,0.0,0.0,,,,,,,1992-02-18,https://www.pro-football-reference.com/players/B/BellLe00.htm
LeQuint Allen,RB,7.0,2004-08-05,19.07,2022.0,18.07,0.046,0.043,0.032,0.03,0.0,0.0,,,,,,,,2022.0,18.07,0.072,0.068,0.032,0.03,0.0,0.0,,,,,,,,2023.0,19.07,0.504,0.479,-0.002,-0.002,0.0,0.0,,,,,,,,2023.0,19.07,0.077,0.073,-0.002,-0.002,0.0,0.0,,,,,,,2004-08-05,https://www.pro-football-reference.com/players/A/AlleLe01.htm
LeSean McCoy,RB,2.0,1988-07-12,,2007.0,19.14,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2007.0,19.14,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2008.0,20.14,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2008.0,20.14,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1988-07-12,https://www.pro-football-reference.com/players/M/McCoLe01.htm
Lee Suggs,RB,4.0,1980-08-11,,2000.0,20.06,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2000.0,20.06,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2001.0,21.06,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2002.0,22.06,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1980-08-11,https://www.pro-football-reference.com/players/S/SuggLe00.htm
LenDale White,RB,2.0,1984-12-20,18.7,2003.0,18.7,0.266,0.16,0.0,0.0,0.0,0.0,,,,,,,,2003.0,18.7,0.015,0.009,0.0,0.0,0.0,0.0,,,,,,,,2004.0,19.7,0.043,0.026,0.0,0.0,0.0,0.0,,,,,,,,2005.0,20.7,0.532,0.319,0.0,0.0,0.0,0.0,,,,,,,1984-12-20,https://www.pro-football-reference.com/players/W/WhitLe01.htm
Leon Washington,RB,4.0,1982-08-29,,2002.0,20.01,0.006,0.005,0.0,0.0,0.0,0.0,,,,,,,,2002.0,20.01,0.065,0.061,0.0,0.0,0.0,0.0,,,,,,,,2003.0,21.01,0.074,0.071,0.0,0.0,0.0,0.0,,,,,,,,2003.0,21.01,0.013,0.012,0.0,0.0,0.0,0.0,,,,,,,1982-08-29,https://www.pro-football-reference.com/players/W/WashLe00.htm
Leonard Fournette,RB,1.0,1995-01-18,19.62,2014.0,19.62,0.538,0.538,0.0,0.0,0.0,0.0,,,,,,,,2014.0,19.62,0.03,0.03,0.0,0.0,0.0,0.0,,,,,,,,2015.0,20.62,1.297,1.297,0.0,0.0,0.0,0.0,,,,,,,,2015.0,20.62,0.097,0.097,0.0,0.0,0.0,0.0,,,,,,,1995-01-18,https://www.pro-football-reference.com/players/F/FourLe00.htm
Leonard Henry,RB,7.0,1978-01-05,22.66,2000.0,22.66,0.334,0.234,0.0,0.0,0.0,0.0,,,,,,,,2000.0,22.66,0.052,0.036,0.0,0.0,0.0,0.0,,,,,,,,2001.0,23.66,0.111,0.078,0.0,0.0,0.0,0.0,,,,,,,,2001.0,23.66,0.837,0.586,0.0,0.0,0.0,0.0,,,,,,,1978-01-05,https://www.pro-football-reference.com/players/H/HenrLe20.htm
Lew Nichols,RB,7.0,2001-08-16,19.04,2019.0,18.04,0.013,0.009,0.0,0.0,0.0,0.0,,,,,,,,2020.0,19.04,0.495,0.346,0.0,0.0,0.0,0.0,,,,,,,,2020.0,19.04,0.116,0.081,0.0,0.0,0.0,0.0,,,,,,,,2021.0,20.04,0.081,0.057,0.006,0.004,0.0,0.0,,,,,,,2001-08-16,https://www.pro-football-reference.com/players/N/NichLe00.htm
Lex Hilliard,RB,6.0,1984-07-30,,2012.0,28.09,0.033,0.025,0.23,0.175,0.0,0.0,,,,,,,,2013.0,29.09,-0.024,-0.017,0.414,0.29,0.0,0.0,,,,,,,,2014.0,30.09,0.001,0.001,0.117,0.082,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1984-07-30,https://www.pro-football-reference.com/players/H/HillLe00.htm
Lionel Gates,RB,7.0,1982-03-13,,2001.0,19.47,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2001.0,19.47,0.036,0.025,0.0,0.0,0.0,0.0,,,,,,,,2002.0,20.47,0.005,0.003,0.0,0.0,0.0,0.0,,,,,,,,2002.0,20.47,0.055,0.039,0.0,0.0,0.0,0.0,,,,,,,1982-03-13,https://www.pro-football-reference.com/players/G/GateLi00.htm
